transaction_id,time,amount,customer_id,is_abnormal,reason,transaction_count_last_1_days,rolling_history
648,2024-12-28 23:00:00,416,11774,1,3 giao dịch liên tiếp số tiền lớn hơn 3000. Nhiều giao dịch lớn (> 3000) vào ban khuya.,5,"[[7404, ""2024-12-02 02:00:00""], [4641, ""2024-12-02 03:00:00""], [6889, ""2024-12-02 15:00:00""], [8514, ""2024-12-02 16:00:00""], [416, ""2024-12-28 23:00:00""]]"
649,2024-12-29 00:00:00,1090,11092,1,3 giao dịch liên tiếp số tiền lớn hơn 3000. Nhiều giao dịch lớn (> 3000) vào ban khuya.,5,"[[5617, ""2024-12-02 03:00:00""], [8378, ""2024-12-02 09:00:00""], [3068, ""2024-12-02 13:00:00""], [7778, ""2024-12-02 23:00:00""], [1090, ""2024-12-29 00:00:00""]]"
650,2024-12-29 01:00:00,7406,16666,1,Số giao dịch trong 1 ngày quá nhiều. Số tiền giao dịch lớn.3 giao dịch liên tiếp số tiền lớn hơn 3000.,15,"[[9394, ""2024-12-02 03:00:00""], [2366, ""2024-12-02 04:00:00""], [1751, ""2024-12-02 07:00:00""], [748, ""2024-12-02 07:00:00""], [2762, ""2024-12-02 08:00:00""], [4402, ""2024-12-02 08:00:00""], [4755, ""2024-12-02 08:00:00""], [5541, ""2024-12-02 09:00:00""], [4760, ""2024-12-02 10:00:00""], [6519, ""2024-12-02 11:00:00""], [155, ""2024-12-02 12:00:00""], [8988, ""2024-12-02 12:00:00""], [8405, ""2024-12-02 17:00:00""], [3142, ""2024-12-02 20:00:00""], [7406, ""2024-12-29 01:00:00""]]"
651,2024-12-29 02:00:00,1419,16763,0,,5,"[[2125, ""2024-12-02 09:00:00""], [6263, ""2024-12-02 10:00:00""], [6104, ""2024-12-02 17:00:00""], [7431, ""2024-12-02 23:00:00""], [1419, ""2024-12-29 02:00:00""]]"
652,2024-12-29 03:00:00,9397,19116,1,Số tiền giao dịch lớn.,5,"[[6544, ""2024-12-02 01:00:00""], [910, ""2024-12-02 13:00:00""], [5836, ""2024-12-02 13:00:00""], [186, ""2024-12-02 20:00:00""], [9397, ""2024-12-29 03:00:00""]]"
653,2024-12-29 04:00:00,9990,11626,1,Số giao dịch trong 1 ngày quá nhiều. Số tiền giao dịch lớn.3 giao dịch liên tiếp số tiền lớn hơn 3000. Nhiều giao dịch lớn (> 3000) vào ban khuya.,20,"[[651, ""2024-12-02 01:00:00""], [6838, ""2024-12-02 05:00:00""], [9999, ""2024-12-02 05:00:00""], [3724, ""2024-12-02 06:00:00""], [2260, ""2024-12-02 07:00:00""], [3896, ""2024-12-02 08:00:00""], [3394, ""2024-12-02 09:00:00""], [7661, ""2024-12-02 10:00:00""], [741, ""2024-12-02 11:00:00""], [6151, ""2024-12-02 12:00:00""], [2127, ""2024-12-02 14:00:00""], [8968, ""2024-12-02 15:00:00""], [6506, ""2024-12-02 18:00:00""], [1922, ""2024-12-02 19:00:00""], [1087, ""2024-12-02 20:00:00""], [265, ""2024-12-02 22:00:00""], [3838, ""2024-12-02 22:00:00""], [6253, ""2024-12-02 23:00:00""], [7124, ""2024-12-02 23:00:00""], [9990, ""2024-12-29 04:00:00""]]"
654,2024-12-29 05:00:00,2703,19371,1,Số giao dịch trong 1 ngày quá nhiều.3 giao dịch liên tiếp số tiền lớn hơn 3000. Liên tục 9 giao dịch trong thời gian ngắn.,20,"[[2207, ""2024-12-02 01:00:00""], [8648, ""2024-12-02 05:00:00""], [1301, ""2024-12-02 05:00:00""], [9440, ""2024-12-02 06:00:00""], [6894, ""2024-12-02 06:00:00""], [1550, ""2024-12-02 06:00:00""], [2478, ""2024-12-02 07:00:00""], [7140, ""2024-12-02 09:00:00""], [2106, ""2024-12-02 11:00:00""], [9910, ""2024-12-02 11:00:00""], [9782, ""2024-12-02 14:00:00""], [2612, ""2024-12-02 14:00:00""], [7787, ""2024-12-02 14:00:00""], [6665, ""2024-12-02 14:00:00""], [7938, ""2024-12-02 17:00:00""], [4299, ""2024-12-02 19:00:00""], [3898, ""2024-12-02 19:00:00""], [9974, ""2024-12-02 20:00:00""], [4283, ""2024-12-02 23:00:00""], [2703, ""2024-12-29 05:00:00""]]"
655,2024-12-29 06:00:00,8027,17059,1,Số giao dịch trong 1 ngày quá nhiều. Số tiền giao dịch lớn.3 giao dịch liên tiếp số tiền lớn hơn 3000. Liên tục 6 giao dịch trong thời gian ngắn.,20,"[[2999, ""2024-12-02 03:00:00""], [6120, ""2024-12-02 03:00:00""], [2134, ""2024-12-02 04:00:00""], [7361, ""2024-12-02 06:00:00""], [4122, ""2024-12-02 06:00:00""], [9801, ""2024-12-02 07:00:00""], [5915, ""2024-12-02 09:00:00""], [3795, ""2024-12-02 12:00:00""], [6911, ""2024-12-02 14:00:00""], [1464, ""2024-12-02 14:00:00""], [4889, ""2024-12-02 16:00:00""], [8838, ""2024-12-02 18:00:00""], [5786, ""2024-12-02 19:00:00""], [7708, ""2024-12-02 20:00:00""], [4538, ""2024-12-02 20:00:00""], [8372, ""2024-12-02 21:00:00""], [7217, ""2024-12-02 22:00:00""], [8143, ""2024-12-02 22:00:00""], [3247, ""2024-12-02 23:00:00""], [8027, ""2024-12-29 06:00:00""]]"
656,2024-12-29 07:00:00,4263,13000,0,,1,"[[4263, ""2024-12-29 07:00:00""]]"
657,2024-12-29 08:00:00,4269,14237,0,,1,"[[4269, ""2024-12-29 08:00:00""]]"
658,2024-12-29 09:00:00,8208,19579,1,Số giao dịch trong 1 ngày quá nhiều. Số tiền giao dịch lớn.3 giao dịch liên tiếp số tiền lớn hơn 3000. Liên tục 6 giao dịch trong thời gian ngắn.,22,"[[3039, ""2024-12-02 03:00:00""], [3267, ""2024-12-02 04:00:00""], [7655, ""2024-12-02 04:00:00""], [6205, ""2024-12-02 05:00:00""], [4988, ""2024-12-02 05:00:00""], [6924, ""2024-12-02 06:00:00""], [6865, ""2024-12-02 07:00:00""], [8283, ""2024-12-02 07:00:00""], [3355, ""2024-12-02 09:00:00""], [3637, ""2024-12-02 11:00:00""], [5517, ""2024-12-02 12:00:00""], [4492, ""2024-12-02 13:00:00""], [3095, ""2024-12-02 18:00:00""], [5137, ""2024-12-02 19:00:00""], [3649, ""2024-12-02 20:00:00""], [6736, ""2024-12-02 21:00:00""], [2043, ""2024-12-02 22:00:00""], [3393, ""2024-12-02 23:00:00""], [2175, ""2024-12-02 23:00:00""], [1117, ""2024-12-08 10:00:00""], [8208, ""2024-12-29 09:00:00""]]"
659,2024-12-29 10:00:00,7017,11055,1,Số tiền giao dịch lớn.,5,"[[3649, ""2024-12-02 08:00:00""], [6529, ""2024-12-02 11:00:00""], [2332, ""2024-12-02 14:00:00""], [193, ""2024-12-02 23:00:00""], [7017, ""2024-12-29 10:00:00""]]"
660,2024-12-29 11:00:00,3298,16672,0,,1,"[[3298, ""2024-12-29 11:00:00""]]"
661,2024-12-29 12:00:00,4908,18620,1,3 giao dịch liên tiếp số tiền lớn hơn 3000.,5,"[[8650, ""2024-12-02 01:00:00""], [7994, ""2024-12-02 05:00:00""], [9647, ""2024-12-02 08:00:00""], [7668, ""2024-12-02 10:00:00""], [4908, ""2024-12-29 12:00:00""]]"
662,2024-12-29 13:00:00,4862,13031,1,Số giao dịch trong 1 ngày quá nhiều.3 giao dịch liên tiếp số tiền lớn hơn 3000.,12,"[[9046, ""2024-12-02 01:00:00""], [2085, ""2024-12-02 02:00:00""], [2281, ""2024-12-02 05:00:00""], [5745, ""2024-12-02 06:00:00""], [7856, ""2024-12-02 09:00:00""], [7214, ""2024-12-02 13:00:00""], [1663, ""2024-12-02 15:00:00""], [8010, ""2024-12-02 18:00:00""], [6490, ""2024-12-02 22:00:00""], [5703, ""2024-12-19 18:00:00""], [4862, ""2024-12-29 13:00:00""]]"
663,2024-12-29 14:00:00,911,14042,1,3 giao dịch liên tiếp số tiền lớn hơn 3000.,10,"[[1340, ""2024-12-02 03:00:00""], [9801, ""2024-12-02 05:00:00""], [3394, ""2024-12-02 07:00:00""], [8276, ""2024-12-02 08:00:00""], [3450, ""2024-12-02 10:00:00""], [2636, ""2024-12-02 12:00:00""], [1678, ""2024-12-02 13:00:00""], [7969, ""2024-12-02 15:00:00""], [9571, ""2024-12-02 18:00:00""], [911, ""2024-12-29 14:00:00""]]"
664,2024-12-29 15:00:00,9063,16573,1,Số tiền giao dịch lớn.3 giao dịch liên tiếp số tiền lớn hơn 3000.,5,"[[7569, ""2024-12-02 03:00:00""], [1892, ""2024-12-02 05:00:00""], [4083, ""2024-12-02 06:00:00""], [8911, ""2024-12-02 10:00:00""], [9063, ""2024-12-29 15:00:00""]]"
665,2024-12-29 16:00:00,5236,13736,1,Số giao dịch trong 1 ngày quá nhiều.3 giao dịch liên tiếp số tiền lớn hơn 3000.,15,"[[3470, ""2024-12-02 01:00:00""], [3009, ""2024-12-02 05:00:00""], [9234, ""2024-12-02 05:00:00""], [6286, ""2024-12-02 06:00:00""], [2103, ""2024-12-02 07:00:00""], [3894, ""2024-12-02 09:00:00""], [9325, ""2024-12-02 09:00:00""], [4580, ""2024-12-02 10:00:00""], [3336, ""2024-12-02 12:00:00""], [6192, ""2024-12-02 13:00:00""], [6513, ""2024-12-02 15:00:00""], [6583, ""2024-12-02 17:00:00""], [8763, ""2024-12-02 17:00:00""], [1674, ""2024-12-02 18:00:00""], [5236, ""2024-12-29 16:00:00""]]"
666,2024-12-29 17:00:00,6387,16742,1,Số giao dịch trong 1 ngày quá nhiều.,15,"[[1159, ""2024-12-02 03:00:00""], [4655, ""2024-12-02 04:00:00""], [8757, ""2024-12-02 07:00:00""], [1470, ""2024-12-02 09:00:00""], [7077, ""2024-12-02 09:00:00""], [2961, ""2024-12-02 13:00:00""], [1856, ""2024-12-02 15:00:00""], [1811, ""2024-12-02 15:00:00""], [4725, ""2024-12-02 18:00:00""], [1328, ""2024-12-02 20:00:00""], [3494, ""2024-12-02 20:00:00""], [2890, ""2024-12-02 21:00:00""], [217, ""2024-12-02 21:00:00""], [3024, ""2024-12-02 22:00:00""], [6387, ""2024-12-29 17:00:00""]]"
667,2024-12-29 18:00:00,2497,18634,1,Số giao dịch trong 1 ngày quá nhiều.3 giao dịch liên tiếp số tiền lớn hơn 3000. Liên tục 7 giao dịch trong thời gian ngắn.,20,"[[9139, ""2024-12-02 01:00:00""], [6082, ""2024-12-02 02:00:00""], [8285, ""2024-12-02 03:00:00""], [7462, ""2024-12-02 03:00:00""], [7952, ""2024-12-02 04:00:00""], [2422, ""2024-12-02 05:00:00""], [4370, ""2024-12-02 05:00:00""], [9944, ""2024-12-02 07:00:00""], [9500, ""2024-12-02 11:00:00""], [1248, ""2024-12-02 12:00:00""], [2364, ""2024-12-02 12:00:00""], [2843, ""2024-12-02 13:00:00""], [8266, ""2024-12-02 16:00:00""], [5840, ""2024-12-02 18:00:00""], [5997, ""2024-12-02 18:00:00""], [2065, ""2024-12-02 18:00:00""], [6789, ""2024-12-02 18:00:00""], [4130, ""2024-12-02 19:00:00""], [9115, ""2024-12-02 22:00:00""], [2497, ""2024-12-29 18:00:00""]]"
668,2024-12-29 19:00:00,7096,12349,1,Số giao dịch trong 1 ngày quá nhiều. Số tiền giao dịch lớn.3 giao dịch liên tiếp số tiền lớn hơn 3000.,17,"[[8618, ""2024-12-02 04:00:00""], [1108, ""2024-12-02 05:00:00""], [8393, ""2024-12-02 06:00:00""], [2682, ""2024-12-02 06:00:00""], [8871, ""2024-12-02 07:00:00""], [3120, ""2024-12-02 13:00:00""], [4349, ""2024-12-02 15:00:00""], [2528, ""2024-12-02 16:00:00""], [3654, ""2024-12-02 16:00:00""], [6627, ""2024-12-02 17:00:00""], [3909, ""2024-12-02 18:00:00""], [5467, ""2024-12-02 20:00:00""], [7289, ""2024-12-02 22:00:00""], [228, ""2024-12-02 23:00:00""], [2005, ""2024-12-18 11:00:00""], [7096, ""2024-12-29 19:00:00""]]"
669,2024-12-29 20:00:00,4846,10501,1,Số giao dịch trong 1 ngày quá nhiều.3 giao dịch liên tiếp số tiền lớn hơn 3000.,20,"[[3169, ""2024-12-02 02:00:00""], [3088, ""2024-12-02 05:00:00""], [2940, ""2024-12-02 06:00:00""], [9349, ""2024-12-02 06:00:00""], [4269, ""2024-12-02 09:00:00""], [6731, ""2024-12-02 10:00:00""], [6577, ""2024-12-02 10:00:00""], [8781, ""2024-12-02 10:00:00""], [9593, ""2024-12-02 11:00:00""], [973, ""2024-12-02 12:00:00""], [1653, ""2024-12-02 14:00:00""], [5572, ""2024-12-02 15:00:00""], [5899, ""2024-12-02 16:00:00""], [8008, ""2024-12-02 18:00:00""], [2801, ""2024-12-02 19:00:00""], [3808, ""2024-12-02 20:00:00""], [6943, ""2024-12-02 20:00:00""], [9549, ""2024-12-02 22:00:00""], [8856, ""2024-12-02 23:00:00""], [4846, ""2024-12-29 20:00:00""]]"
670,2024-12-29 21:00:00,8753,16293,1,Số giao dịch trong 1 ngày quá nhiều. Số tiền giao dịch lớn.3 giao dịch liên tiếp số tiền lớn hơn 3000. Liên tục 6 giao dịch trong thời gian ngắn.,20,"[[815, ""2024-12-02 01:00:00""], [2485, ""2024-12-02 01:00:00""], [2417, ""2024-12-02 02:00:00""], [5543, ""2024-12-02 03:00:00""], [9124, ""2024-12-02 03:00:00""], [5024, ""2024-12-02 04:00:00""], [1433, ""2024-12-02 04:00:00""], [8984, ""2024-12-02 05:00:00""], [5815, ""2024-12-02 06:00:00""], [6638, ""2024-12-02 09:00:00""], [1715, ""2024-12-02 10:00:00""], [7336, ""2024-12-02 10:00:00""], [7089, ""2024-12-02 15:00:00""], [3499, ""2024-12-02 18:00:00""], [5678, ""2024-12-02 20:00:00""], [1500, ""2024-12-02 21:00:00""], [7108, ""2024-12-02 21:00:00""], [2879, ""2024-12-02 22:00:00""], [9786, ""2024-12-02 23:00:00""], [8753, ""2024-12-29 21:00:00""]]"
671,2024-12-29 22:00:00,4693,17198,0,,5,"[[2394, ""2024-12-02 03:00:00""], [4144, ""2024-12-02 10:00:00""], [2313, ""2024-12-02 10:00:00""], [6641, ""2024-12-02 15:00:00""], [4693, ""2024-12-29 22:00:00""]]"
672,2024-12-29 23:00:00,2850,10325,1,Số giao dịch trong 1 ngày quá nhiều.3 giao dịch liên tiếp số tiền lớn hơn 3000. Liên tục 6 giao dịch trong thời gian ngắn.,15,"[[7699, ""2024-12-02 06:00:00""], [5278, ""2024-12-02 06:00:00""], [6222, ""2024-12-02 10:00:00""], [4991, ""2024-12-02 12:00:00""], [3549, ""2024-12-02 12:00:00""], [7128, ""2024-12-02 14:00:00""], [5278, ""2024-12-02 14:00:00""], [336, ""2024-12-02 16:00:00""], [7467, ""2024-12-02 16:00:00""], [4868, ""2024-12-02 16:00:00""], [8654, ""2024-12-02 17:00:00""], [6362, ""2024-12-02 20:00:00""], [2748, ""2024-12-02 21:00:00""], [7515, ""2024-12-02 22:00:00""], [2850, ""2024-12-29 23:00:00""]]"
673,2024-12-30 00:00:00,1134,16687,1,3 giao dịch liên tiếp số tiền lớn hơn 3000. Nhiều giao dịch lớn (> 3000) vào ban khuya.,10,"[[2083, ""2024-12-02 02:00:00""], [5881, ""2024-12-02 02:00:00""], [4981, ""2024-12-02 03:00:00""], [9247, ""2024-12-02 04:00:00""], [1230, ""2024-12-02 09:00:00""], [3587, ""2024-12-02 10:00:00""], [6173, ""2024-12-02 10:00:00""], [8198, ""2024-12-02 15:00:00""], [8786, ""2024-12-02 17:00:00""], [1134, ""2024-12-30 00:00:00""]]"
674,2024-12-30 01:00:00,9449,12255,1,Số giao dịch trong 1 ngày quá nhiều. Số tiền giao dịch lớn.3 giao dịch liên tiếp số tiền lớn hơn 3000. Nhiều giao dịch lớn (> 3000) vào ban khuya. Liên tục 7 giao dịch trong thời gian ngắn.,20,"[[8396, ""2024-12-02 01:00:00""], [5236, ""2024-12-02 03:00:00""], [5697, ""2024-12-02 03:00:00""], [437, ""2024-12-02 04:00:00""], [8908, ""2024-12-02 04:00:00""], [5596, ""2024-12-02 07:00:00""], [1850, ""2024-12-02 08:00:00""], [7716, ""2024-12-02 08:00:00""], [933, ""2024-12-02 10:00:00""], [9226, ""2024-12-02 11:00:00""], [1084, ""2024-12-02 12:00:00""], [1951, ""2024-12-02 14:00:00""], [5504, ""2024-12-02 14:00:00""], [7936, ""2024-12-02 15:00:00""], [8006, ""2024-12-02 15:00:00""], [3261, ""2024-12-02 16:00:00""], [3953, ""2024-12-02 17:00:00""], [971, ""2024-12-02 22:00:00""], [151, ""2024-12-02 22:00:00""], [9449, ""2024-12-30 01:00:00""]]"
675,2024-12-30 02:00:00,9986,15627,1,Số tiền giao dịch lớn.3 giao dịch liên tiếp số tiền lớn hơn 3000.,10,"[[5238, ""2024-12-02 06:00:00""], [7672, ""2024-12-02 08:00:00""], [3367, ""2024-12-02 09:00:00""], [1213, ""2024-12-02 17:00:00""], [1188, ""2024-12-02 19:00:00""], [6740, ""2024-12-02 21:00:00""], [1627, ""2024-12-02 22:00:00""], [2350, ""2024-12-02 22:00:00""], [7327, ""2024-12-02 23:00:00""], [9986, ""2024-12-30 02:00:00""]]"
676,2024-12-30 03:00:00,1175,10866,0,,1,"[[1175, ""2024-12-30 03:00:00""]]"
677,2024-12-30 04:00:00,3284,11682,1,Số giao dịch trong 1 ngày quá nhiều.3 giao dịch liên tiếp số tiền lớn hơn 3000. Nhiều giao dịch lớn (> 3000) vào ban khuya. Liên tục 6 giao dịch trong thời gian ngắn.,20,"[[7890, ""2024-12-02 01:00:00""], [8043, ""2024-12-02 02:00:00""], [1888, ""2024-12-02 03:00:00""], [2228, ""2024-12-02 04:00:00""], [7240, ""2024-12-02 04:00:00""], [2918, ""2024-12-02 04:00:00""], [3539, ""2024-12-02 05:00:00""], [9427, ""2024-12-02 06:00:00""], [3221, ""2024-12-02 06:00:00""], [5377, ""2024-12-02 10:00:00""], [558, ""2024-12-02 11:00:00""], [7891, ""2024-12-02 11:00:00""], [8569, ""2024-12-02 12:00:00""], [8293, ""2024-12-02 13:00:00""], [7317, ""2024-12-02 15:00:00""], [8729, ""2024-12-02 18:00:00""], [7525, ""2024-12-02 19:00:00""], [2236, ""2024-12-02 19:00:00""], [890, ""2024-12-02 20:00:00""], [3284, ""2024-12-30 04:00:00""]]"
678,2024-12-30 05:00:00,5290,16018,1,3 giao dịch liên tiếp số tiền lớn hơn 3000.,10,"[[4864, ""2024-12-02 02:00:00""], [7075, ""2024-12-02 02:00:00""], [3735, ""2024-12-02 05:00:00""], [5471, ""2024-12-02 05:00:00""], [7854, ""2024-12-02 09:00:00""], [5947, ""2024-12-02 11:00:00""], [1276, ""2024-12-02 11:00:00""], [8481, ""2024-12-02 14:00:00""], [5517, ""2024-12-02 21:00:00""], [5290, ""2024-12-30 05:00:00""]]"
679,2024-12-30 06:00:00,3874,19113,1,Số giao dịch trong 1 ngày quá nhiều.3 giao dịch liên tiếp số tiền lớn hơn 3000.,15,"[[2777, ""2024-12-02 01:00:00""], [1215, ""2024-12-02 02:00:00""], [6596, ""2024-12-02 02:00:00""], [9931, ""2024-12-02 06:00:00""], [735, ""2024-12-02 09:00:00""], [8962, ""2024-12-02 12:00:00""], [6635, ""2024-12-02 12:00:00""], [7492, ""2024-12-02 14:00:00""], [5023, ""2024-12-02 15:00:00""], [7715, ""2024-12-02 17:00:00""], [3105, ""2024-12-02 19:00:00""], [9834, ""2024-12-02 21:00:00""], [5379, ""2024-12-02 23:00:00""], [5366, ""2024-12-02 23:00:00""], [3874, ""2024-12-30 06:00:00""]]"
680,2024-12-30 07:00:00,5350,17634,1,Số giao dịch trong 1 ngày quá nhiều.3 giao dịch liên tiếp số tiền lớn hơn 3000.,15,"[[9520, ""2024-12-02 06:00:00""], [5187, ""2024-12-02 06:00:00""], [237, ""2024-12-02 07:00:00""], [7905, ""2024-12-02 08:00:00""], [9682, ""2024-12-02 10:00:00""], [1390, ""2024-12-02 14:00:00""], [641, ""2024-12-02 15:00:00""], [882, ""2024-12-02 16:00:00""], [8770, ""2024-12-02 18:00:00""], [1411, ""2024-12-02 20:00:00""], [6481, ""2024-12-02 22:00:00""], [7023, ""2024-12-02 22:00:00""], [1342, ""2024-12-02 23:00:00""], [8544, ""2024-12-02 23:00:00""], [5350, ""2024-12-30 07:00:00""]]"
681,2024-12-30 08:00:00,5920,12087,1,Số giao dịch trong 1 ngày quá nhiều. Liên tục 6 giao dịch trong thời gian ngắn.,17,"[[8758, ""2024-12-02 01:00:00""], [131, ""2024-12-02 02:00:00""], [1229, ""2024-12-02 06:00:00""], [8097, ""2024-12-02 07:00:00""], [9485, ""2024-12-02 07:00:00""], [2121, ""2024-12-02 07:00:00""], [1851, ""2024-12-02 11:00:00""], [1097, ""2024-12-02 15:00:00""], [8155, ""2024-12-02 16:00:00""], [884, ""2024-12-02 16:00:00""], [2093, ""2024-12-02 17:00:00""], [5490, ""2024-12-02 17:00:00""], [2908, ""2024-12-02 19:00:00""], [592, ""2024-12-02 20:00:00""], [2797, ""2024-12-08 08:00:00""], [5920, ""2024-12-30 08:00:00""]]"
682,2024-12-30 09:00:00,4967,17006,1,Số giao dịch trong 1 ngày quá nhiều.3 giao dịch liên tiếp số tiền lớn hơn 3000. Liên tục 6 giao dịch trong thời gian ngắn.,15,"[[9369, ""2024-12-02 04:00:00""], [6187, ""2024-12-02 04:00:00""], [8256, ""2024-12-02 04:00:00""], [2837, ""2024-12-02 04:00:00""], [6124, ""2024-12-02 05:00:00""], [6815, ""2024-12-02 06:00:00""], [6739, ""2024-12-02 06:00:00""], [2510, ""2024-12-02 10:00:00""], [3481, ""2024-12-02 14:00:00""], [2046, ""2024-12-02 16:00:00""], [6055, ""2024-12-02 17:00:00""], [6866, ""2024-12-02 17:00:00""], [4051, ""2024-12-02 19:00:00""], [8088, ""2024-12-02 20:00:00""], [4967, ""2024-12-30 09:00:00""]]"
683,2024-12-30 10:00:00,4288,11615,1,Số giao dịch trong 1 ngày quá nhiều.3 giao dịch liên tiếp số tiền lớn hơn 3000. Liên tục 9 giao dịch trong thời gian ngắn.,15,"[[5697, ""2024-12-02 02:00:00""], [7405, ""2024-12-02 02:00:00""], [2605, ""2024-12-02 02:00:00""], [1148, ""2024-12-02 03:00:00""], [3705, ""2024-12-02 03:00:00""], [8655, ""2024-12-02 06:00:00""], [2180, ""2024-12-02 06:00:00""], [9151, ""2024-12-02 13:00:00""], [5459, ""2024-12-02 13:00:00""], [1547, ""2024-12-02 13:00:00""], [7963, ""2024-12-02 16:00:00""], [5826, ""2024-12-02 23:00:00""], [3001, ""2024-12-02 23:00:00""], [9215, ""2024-12-02 23:00:00""], [4288, ""2024-12-30 10:00:00""]]"
684,2024-12-30 11:00:00,3721,10974,1,3 giao dịch liên tiếp số tiền lớn hơn 3000.,5,"[[1326, ""2024-12-02 02:00:00""], [8409, ""2024-12-02 08:00:00""], [8852, ""2024-12-02 16:00:00""], [9448, ""2024-12-02 20:00:00""], [3721, ""2024-12-30 11:00:00""]]"
685,2024-12-30 12:00:00,1100,16318,1,Số giao dịch trong 1 ngày quá nhiều.3 giao dịch liên tiếp số tiền lớn hơn 3000.,15,"[[3525, ""2024-12-02 01:00:00""], [2512, ""2024-12-02 01:00:00""], [3504, ""2024-12-02 03:00:00""], [7347, ""2024-12-02 05:00:00""], [2234, ""2024-12-02 07:00:00""], [3410, ""2024-12-02 08:00:00""], [5050, ""2024-12-02 10:00:00""], [1189, ""2024-12-02 10:00:00""], [4286, ""2024-12-02 11:00:00""], [575, ""2024-12-02 14:00:00""], [8489, ""2024-12-02 15:00:00""], [6291, ""2024-12-02 17:00:00""], [4370, ""2024-12-02 17:00:00""], [3427, ""2024-12-02 18:00:00""], [1100, ""2024-12-30 12:00:00""]]"
686,2024-12-30 13:00:00,5886,17756,1,3 giao dịch liên tiếp số tiền lớn hơn 3000.,5,"[[9602, ""2024-12-02 05:00:00""], [7758, ""2024-12-02 18:00:00""], [1744, ""2024-12-02 19:00:00""], [6069, ""2024-12-02 23:00:00""], [5886, ""2024-12-30 13:00:00""]]"
687,2024-12-30 14:00:00,6242,19889,1,Số giao dịch trong 1 ngày quá nhiều.3 giao dịch liên tiếp số tiền lớn hơn 3000.,20,"[[4923, ""2024-12-02 01:00:00""], [8701, ""2024-12-02 02:00:00""], [1983, ""2024-12-02 03:00:00""], [4778, ""2024-12-02 05:00:00""], [7361, ""2024-12-02 06:00:00""], [9906, ""2024-12-02 09:00:00""], [8393, ""2024-12-02 13:00:00""], [5970, ""2024-12-02 14:00:00""], [2860, ""2024-12-02 15:00:00""], [7485, ""2024-12-02 15:00:00""], [5452, ""2024-12-02 16:00:00""], [1818, ""2024-12-02 16:00:00""], [8064, ""2024-12-02 17:00:00""], [3997, ""2024-12-02 18:00:00""], [4275, ""2024-12-02 18:00:00""], [5806, ""2024-12-02 19:00:00""], [636, ""2024-12-02 20:00:00""], [3895, ""2024-12-02 22:00:00""], [1848, ""2024-12-02 23:00:00""], [6242, ""2024-12-30 14:00:00""]]"
688,2024-12-30 15:00:00,449,16195,1,3 giao dịch liên tiếp số tiền lớn hơn 3000.,10,"[[7368, ""2024-12-02 01:00:00""], [8591, ""2024-12-02 05:00:00""], [111, ""2024-12-02 06:00:00""], [7152, ""2024-12-02 07:00:00""], [5670, ""2024-12-02 09:00:00""], [2141, ""2024-12-02 11:00:00""], [63, ""2024-12-02 19:00:00""], [8848, ""2024-12-02 19:00:00""], [5694, ""2024-12-02 21:00:00""], [449, ""2024-12-30 15:00:00""]]"
689,2024-12-30 16:00:00,2563,16670,0,,5,"[[498, ""2024-12-02 05:00:00""], [1659, ""2024-12-02 08:00:00""], [6297, ""2024-12-02 22:00:00""], [4488, ""2024-12-02 22:00:00""], [2563, ""2024-12-30 16:00:00""]]"
